ts,src_ip,src_port,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_qclass,dns_qtype,dns_rcode,dns_AA,dns_RD,dns_RA,dns_rejected,http_trans_depth,http_request_body_len,http_response_body_len,http_status_code
1748221607.439857,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.439857,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.439857,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.439857,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,281,0,desconocido,0,1,281,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.539028,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.539082,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.539082,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.539375,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.539375,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.539375,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.539458,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.539539,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.539679,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,102,0,desconocido,0,1,102,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.581226,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,54,0,desconocido,0,1,54,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.58128,192.168.18.14,53579,172.217.192.136,443,udp,desconocido,0,71,0,desconocido,0,1,71,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.589107,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,516,0,desconocido,0,1,516,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.642224,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,54,0,desconocido,0,1,54,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.654303,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,66,0,desconocido,0,1,66,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.679963,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.679992,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.679992,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.680026,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.680026,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.680058,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.680074,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.68009,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.748272,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.749443,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.75268,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.838435,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,514,0,desconocido,0,1,514,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.856292,192.168.18.14,53579,172.217.192.136,443,udp,desconocido,0,71,0,desconocido,0,1,71,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.88621,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,54,0,desconocido,0,1,54,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.929093,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,66,0,desconocido,0,1,66,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.112367,192.168.18.14,41007,35.186.224.45,443,tcp,desconocido,0,97,0,desconocido,0,1,97,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.133309,192.168.18.14,53579,172.217.192.136,443,udp,desconocido,0,71,0,desconocido,0,1,71,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.164241,35.186.224.45,443,192.168.18.14,41007,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.206006,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,66,0,desconocido,0,1,66,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.219204,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.219309,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.220225,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.220252,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.221502,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.22154,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.242435,192.168.18.14,41295,52.168.112.66,443,tcp,desconocido,0,138,0,desconocido,0,1,138,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.242466,192.168.18.14,41295,52.168.112.66,443,tcp,desconocido,0,93,0,desconocido,0,1,93,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.242477,192.168.18.14,41295,52.168.112.66,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.242477,192.168.18.14,41295,52.168.112.66,443,tcp,desconocido,0,584,0,desconocido,0,1,584,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.269025,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.269102,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.270412,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.27044,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.271548,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.271587,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.273448,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.273474,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.27479,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.274826,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.276048,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.276075,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.277432,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.277469,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.278631,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.278655,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.280273,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.280295,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.28148,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.281519,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.283184,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.283209,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.284545,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.284578,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.285794,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.285818,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.286976,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.287014,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.288185,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.28821,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.289387,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.289413,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.290568,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.29059,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.291668,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.291691,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.293186,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.293194,35.186.224.45,443,192.168.18.14,41007,tcp,desconocido,0,94,0,desconocido,0,1,94,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.293208,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.294403,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.294437,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.295559,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.295593,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.296744,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.296768,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.297896,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.297919,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.299301,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.299327,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.300537,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.300565,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.301727,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.301777,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.303053,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.303094,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.304176,192.168.18.1,0,192.168.18.14,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.304201,192.168.18.14,0,192.168.18.1,0,desconocido,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.332762,192.168.18.14,41007,35.186.224.45,443,tcp,desconocido,0,54,0,desconocido,0,1,54,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.336765,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,1288,0,desconocido,0,1,1288,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.336765,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,1292,0,desconocido,0,1,1292,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.336765,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,1292,0,desconocido,0,1,1292,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.336986,192.168.18.14,53579,172.217.192.136,443,udp,desconocido,0,77,0,desconocido,0,1,77,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.337014,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,1292,0,desconocido,0,1,1292,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.337014,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,1292,0,desconocido,0,1,1292,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.337014,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,1292,0,desconocido,0,1,1292,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.337014,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,1292,0,desconocido,0,1,1292,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.337014,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,1292,0,desconocido,0,1,1292,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.337014,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,1292,0,desconocido,0,1,1292,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.337014,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,1292,0,desconocido,0,1,1292,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.337014,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,1292,0,desconocido,0,1,1292,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.337159,192.168.18.14,53579,172.217.192.136,443,udp,desconocido,0,73,0,desconocido,0,1,73,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.337193,192.168.18.14,53579,172.217.192.136,443,udp,desconocido,0,73,0,desconocido,0,1,73,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.337231,192.168.18.14,53579,172.217.192.136,443,udp,desconocido,0,73,0,desconocido,0,1,73,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.337256,192.168.18.14,53579,172.217.192.136,443,udp,desconocido,0,73,0,desconocido,0,1,73,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.338286,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,1292,0,desconocido,0,1,1292,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.338547,192.168.18.14,53579,172.217.192.136,443,udp,desconocido,0,73,0,desconocido,0,1,73,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.33926,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,1292,0,desconocido,0,1,1292,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.341371,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,1292,0,desconocido,0,1,1292,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.341371,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,1292,0,desconocido,0,1,1292,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.341439,192.168.18.14,53579,172.217.192.136,443,udp,desconocido,0,73,0,desconocido,0,1,73,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.343513,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,1292,0,desconocido,0,1,1292,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.343513,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,1292,0,desconocido,0,1,1292,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.34357,192.168.18.14,53579,172.217.192.136,443,udp,desconocido,0,73,0,desconocido,0,1,73,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.345701,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,1292,0,desconocido,0,1,1292,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.345759,192.168.18.14,53579,172.217.192.136,443,udp,desconocido,0,73,0,desconocido,0,1,73,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.347934,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,1292,0,desconocido,0,1,1292,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.347934,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,1292,0,desconocido,0,1,1292,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.348109,192.168.18.14,53579,172.217.192.136,443,udp,desconocido,0,73,0,desconocido,0,1,73,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.349969,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,1292,0,desconocido,0,1,1292,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.349969,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,1292,0,desconocido,0,1,1292,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.350046,192.168.18.14,53579,172.217.192.136,443,udp,desconocido,0,73,0,desconocido,0,1,73,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.351997,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,1292,0,desconocido,0,1,1292,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221608.353271,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,1292,0,desconocido,0,1,1292,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
